namecode,gnisid,town,geoclass,income_to_afford_02001,income_to_afford_02002,income_to_afford_02003,income_to_afford_02004,income_to_afford_11999,income_to_afford_12000,income_to_afford_12001,income_to_afford_12002,income_to_afford_12003,income_to_afford_12004,income_to_afford_21999,income_to_afford_22000,income_to_afford_22001,income_to_afford_22002,income_to_afford_22003,income_to_afford_22004,income_to_afford_32000,income_to_afford_32001,income_to_afford_32002,income_to_afford_32003,income_to_afford_32004,income_to_afford_42001,income_to_afford_42002,income_to_afford_42003,income_to_afford_42004,income_to_afford_02005,income_to_afford_12005,income_to_afford_22005,income_to_afford_32005,income_to_afford_42005,income_to_afford_02006,income_to_afford_12006,income_to_afford_22006,income_to_afford_32006,income_to_afford_42006,income_to_afford_02008,income_to_afford_12008,income_to_afford_22008,income_to_afford_32008,income_to_afford_42008,income_to_afford_02009,income_to_afford_12009,income_to_afford_22009,income_to_afford_32009,income_to_afford_42009,income_to_afford_02010,income_to_afford_12010,income_to_afford_22010,income_to_afford_32010,income_to_afford_42010,income_to_afford_02011,income_to_afford_12011,income_to_afford_22011,income_to_afford_32011,income_to_afford_42011,income_to_afford_02012,income_to_afford_12012,income_to_afford_22012,income_to_afford_32012,income_to_afford_42012,income_to_afford_02013,income_to_afford_12013,income_to_afford_22013,income_to_afford_32013,income_to_afford_42013,avg_wage1978,avg_wage1979,avg_wage1980,avg_wage1981,avg_wage1982,avg_wage1983,avg_wage1984,avg_wage1985,avg_wage1986,avg_wage1987,avg_wage1988,avg_wage1989,avg_wage1990,avg_wage1991,avg_wage1992,avg_wage1993,avg_wage1994,avg_wage1995,avg_wage1996,avg_wage1997,avg_wage1998,avg_wage1999,avg_wage2000,avg_wage2001,avg_wage2002,avg_wage2003,avg_wage2004,avg_wage2005,avg_wage2006,avg_wage2007,avg_wage2008,avg_wage2009,avg_wage2010,unemployment_rate1990,unemployment_rate1991,unemployment_rate1992,unemployment_rate1993,unemployment_rate1994,unemployment_rate1995,unemployment_rate1996,unemployment_rate1997,unemployment_rate1998,unemployment_rate1999,unemployment_rate2000,unemployment_rate2001,unemployment_rate2002,unemployment_rate2003,unemployment_rate2004,unemployment_rate2005,unemployment_rate2006,unemployment_rate2007,unemployment_rate2008,unemployment_rate2009,unemployment_rate2010,unemployment_rate2011,unemployment_rate2012
25040,1462113,Halifax,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,9114,9886,11426,12592,13393,13799,14524,15007,15864,16383,17483,17304,18241,18582,17893,18614,19038,19604,20247,21445,22196,23935,26023,27215,27890,28555,28990,30816,31003,32283,32844,33988,34659,6.3,9.5,11.8,6.3,5.9,5.7,6.5,5.4,4.1,3.7,3,3.5,4.1,4.6,3.6,3.3,4.2,4,4.4,8.1,7.3,6.2,5.7
25045,1462126,Jamaica,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,5473,6050,6565,7293,8536,7760,6845,7628,8045,8200,9315,9876,12562,12101,12296,11404,10650,15942,23612,26375,18612,17560,18253,22460,22841,24621,26922,28813,33016,30322,23954,26510,28719,1.5,1.2,1.3,1.9,1,0.9,1.5,1.2,1.2,0.9,1.9,3,3.4,4.1,3.4,2.3,1.6,1.8,2.1,2.4,2.1,2,1.9
25050,1462136,Londonderry,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,8883,9782,10464,11020,10803,11500,12370,12885,12590,12876,13116,17418,17475,17507,18191,17401,17219,17181,18096,18793,20880,20993,21804,22395,22057,24989,24872,25623,26898,29667,29528,29403,30335,5,7.6,9.7,6.2,5.7,5.1,4.3,5.7,3.4,3.6,2.5,2.9,2.8,2.9,2.4,2.3,3.3,3.6,4.6,7.5,6.1,5.9,5.4
25055,1462143,Marlboro,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,5707,,,,,,,,,,,,,,,,,15036,11517,11063,11458,12421,18742,20348,21706,23226,23581,23304,26029,26612,27666,27394,25869,3.4,3.6,5.1,3.3,3,1.1,2.2,1.1,0.7,1.6,1.5,2.1,1.7,1.4,1.4,2.3,2,2,2,2.1,1.7,2,1.8
25060,1462159,Newfane,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,7349,7063,6198,6335,7077,7854,9310,10547,11006,12194,13785,16803,16273,16050,15664,12374,12810,15195,15313,15647,17753,17688,18177,18966,21579,20143,25784,29838,33550,35760,36070,35364,31836,6.6,8.2,9.6,5.9,7.5,10.5,7.9,7,6.9,6.3,3.6,3.8,3.9,4.1,4.2,4.3,4.7,5.7,6,8.3,6.6,5.5,5.2
25065,1462181,Putney,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,NULL,NULL
25070,1462189,Rockingham,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,6931,7707,8710,9181,9622,10346,10404,10232,11763,12762,13729,15329,15958,15169,15568,15661,15004,16698,16736,16973,16985,19228,18261,18846,17672,19559,20157,20174,20321,22088,22718,23763,22043,4,6.5,8.6,5,4.3,4.3,4.5,3.3,3.4,2.8,2,2.7,2.8,3,2.8,2.5,2.7,2.8,3,5.1,4.7,4,3.7
25073,1462211,Somerset,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,NULL,NULL
25075,1462221,Stratton,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,8797,8832,8163,9598,9348,10266,11348,11785,10936,11122,12431,14129,14195,16625,22126,20025,17928,17378,19146,18912,18005,19105,20557,22672,23395,22214,23952,24796,24987,25745,25943,28121,30817,6.9,10,8.2,7.6,6.4,7.5,6,7.4,6.1,4.8,3,3.7,5.6,5.4,4.7,4.6,3.7,4.6,4.6,7.3,6.5,5.8,6.1
25080,1462229,Townshend,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,9924,10184,10696,11933,12766,13761,14922,15483,16148,16910,17839,19897,20976,22124,24257,24383,25096,25284,24919,26727,27551,29132,32337,33634,33579,35389,37076,39140,39800,41894,43805,45480,44707,5.8,8.3,7.9,6.4,5.1,5.2,4.8,4.3,3.7,3,2.4,2.9,3.8,4.3,3.7,3.3,3.1,3.3,4.1,6.6,5.9,4.8,4.6
25085,1462234,Vernon,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,9464,9393,9247,12746,14670,10310,14656,15772,17421,16819,14682,16277,16329,16615,16627,17874,17490,17852,18167,19735,18440,19117,19342,22166,23051,23791,24938,27271,29805,29585,31593,28360,27810,1.6,1.6,1.3,1.6,1.3,1.4,1.6,1.6,1,1.4,1.7,1.7,2.1,1.9,1.8,4,10,8.1,8.4,5.8,5.6,4.1,4.2
25090,1462241,Wardsboro,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,7118,8320,8100,8592,8975,9934,11397,14037,14662,19264,17511,17119,18995,13535,13098,14222,15395,16205,17458,16741,18565,20304,21730,22978,27081,25999,26946,29155,30244,29175,62672,29021,29333,12.6,16.9,13,14.3,9.5,9,10.2,8.3,6.3,5.9,3.6,4.1,4.8,5.1,4.5,5.4,5,4.9,6.1,9.1,7.4,6.4,5.7
25095,1462253,Westminster,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,8407,9972,9429,9842,11495,12672,13589,14229,15212,15979,17608,17233,17409,16609,18144,17699,18563,18978,20752,21359,22521,24241,23979,25859,25992,28642,27767,28590,30062,31301,31087,31617,32064,3.4,5.8,5.6,4,3.3,3,3.2,3.4,2.8,2.8,2.4,2.9,3.8,4,3.1,3,3.2,3.2,3.4,6.4,6.1,5.3,5
25100,1462261,Whitingham,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,6800,7796,8390,8091,8766,8763,9686,10892,10225,10803,11564,12712,13744,13446,14710,14100,14508,14968,16821,17384,17597,18233,18800,19478,18061,20283,20440,21049,22754,21313,22775,23351,22467,5.1,7,8.9,7.1,5,5.2,5.2,4.7,2.6,2.4,3.4,4.1,3.4,4.3,5.2,4.9,5,4.8,6.3,9.2,8.4,8.6,6.8
25105,1462264,Wilmington,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,6579,7496,8419,9232,9718,10494,11439,9914,10465,12369,11201,14053,13674,17364,15663,15363,15338,21121,17943,17708,18037,17282,16913,16649,16228,15351,20558,19014,,,14876,11284,13293,2.3,2.1,1.8,1.1,1.4,0.8,0.8,0.9,0.7,0.7,1.5,1.9,1.9,1.9,1.8,1.6,1.6,1.8,2.2,2.6,2.4,4,3.2
25110,1462265,Windham,t,17560,18120,18360,21240,18840,19200,20320,20920,21200,22120,25000,25480,27000,27760,28160,29080,32320,34240,35200,35680,35120,37680,38760,39320,36240,22120,23080,30320,36640,37760,23280,24280,31880,38520,39720,24680,25720,33800,40840,42120,27000,28120,36960,44640,46040,27160,28320,37200,44920,46360,29160,30360,39920,48240,49760,26560,27680,36360,43920,45320,25760,28960,37240,47120,59320,3983,5560,3758,,4553,4228,5875,6297,7436,9818,9207,10271,11055,10040,11860,12932,12774,12223,10352,11191,,12215,15322,,,11842,13248,15118,16607,16506,18069,19026,16893,1.1,1.8,2.2,1.1,0.6,1.2,0.6,1.6,1.1,1.1,2.5,3,3.5,2.9,2.8,7.6,16.6,12.4,17.3,8.4,5.9,4.9,3.1
27005,1462026,Andover,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,7683,8241,9237,10049,10505,10627,12084,11440,12002,12764,13779,15235,15485,15484,15637,16250,17462,17807,17352,18535,19896,20993,21176,22304,24429,25144,26550,27588,28318,28873,30189,32744,33947,5.8,9.6,11.9,9.4,7.4,7,7.4,7,4.8,4.8,2.8,2.7,3.3,3.3,2.8,3.5,5.4,5.2,7.1,11.3,10.4,9.9,9.1
27011,1462032,Baltimore,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,9299,10550,11539,12659,13080,15248,11983,11376,12661,16666,15876,16356,16799,18486,24606,23092,19544,18017,18621,20440,21970,22597,22559,21943,22985,24793,20934,22071,23100,23743,27085,28513,26252,4,6.2,3.4,2.1,1.1,1.7,1.1,1.6,1.2,1.4,2,2,2.9,3,2.3,2.4,2.4,2.4,3,5.8,6.5,4.8,3.7
27015,1462033,Barnard,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,8507,8885,9182,8713,10549,11750,13090,11887,11830,11374,11741,9944,11214,12147,15626,15029,10673,12702,13190,13963,15086,18118,18006,18751,19953,18949,22124,19611,22147,20908,20827,22265,24130,11.4,14.9,15.2,14.2,11,11.4,14.4,10,8.4,8.2,5,5.2,5.1,6,5,6.2,5.4,6.1,6.8,9.2,9,8.1,5.2
27020,1462043,Bethel,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,5416,7020,7674,8627,9340,10713,10779,11052,11965,14294,15891,16352,17789,18947,19159,19746,20357,20940,20667,21414,22212,22902,21085,20986,22969,23652,23870,25378,25995,28090,35405,28933,31137,2.6,4.8,4.1,3.5,2.8,3.3,2.7,2.2,2,2,1.6,2.5,2.8,2.9,2.7,2.6,2.8,2.4,3,4.6,3.5,3.1,3
27025,1462050,Bridgewater,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,8980,9015,9730,10979,11663,12057,13227,14056,13865,15155,17742,19068,19045,19533,20553,20705,21153,22379,22216,23328,24051,23993,25746,26582,28031,28191,29738,31083,31343,32467,33209,35560,35884,1.9,3.2,2.6,1.7,1.5,1.9,2.1,2,1.5,1.7,1.9,2.2,2.1,3.1,2.7,2.2,2.3,2.3,2.8,4,4.3,3.5,3.1
27030,1462066,Cavendish,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,4253,4866,3788,4883,5952,,,,6245,8870,8400,11113,10722,9599,9096,8031,6894,7180,8943,13472,14406,17086,14766,14011,14154,16489,14773,14212,10226,12830,13201,14365,16165,1.7,5.1,2.5,3.4,4.9,4.2,2.7,2.7,3.6,2.7,1.9,2.4,3.5,4,2.3,6.6,13.9,13.6,13.8,4.5,2.9,2.5,2
27035,1462070,Chester,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,6993,8541,8521,9381,9787,10485,10984,11034,10016,11593,12019,12042,11507,13162,14648,13941,14720,15316,14546,15821,17423,17208,18375,18166,19053,18756,20008,21461,25893,23253,24638,21935,19889,2.4,5.6,3.3,2,2,1.9,2.7,2,2.3,2.3,2,3.4,2.6,2.9,3.1,2.9,3.3,3.1,3.4,6.4,5.2,6.1,3
27040,1462116,Hartford,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,6766,6681,6830,7315,8765,11538,10589,11469,12828,13225,13769,14004,15366,17169,17773,17434,18542,17888,16034,13201,13820,16221,15953,20620,24775,26663,29751,28385,30095,30128,30964,31567,31625,2.1,3.9,5.4,4.1,2.6,2.9,3.3,1.4,1.9,2.1,1.8,1.8,1.7,2.2,1.7,4.3,8.4,7.3,8.2,4.9,4.9,3.4,3.4
27045,1462117,Hartland,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,7571,7809,8597,8478,6972,6757,6750,6932,7546,8520,10730,11793,13433,,6437,7112,6851,7042,7025,7483,7385,8899,11634,15044,12062,15028,14338,16049,17488,19256,19461,22393,20567,1.9,2.1,2.5,1.9,1.5,1,1.3,1.6,1,1.3,1.9,2.2,2.9,3.1,2.5,6.1,14.2,12.7,14.2,11.1,7.7,2.8,2.1
27050,1462138,Ludlow,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,6915,8102,8296,11490,12446,11692,11703,12785,13724,13801,14071,15384,16304,12926,13303,14947,15673,18581,18770,18002,18319,18277,20067,24583,27437,30244,29265,27413,28378,30088,30374,27111,27382,5.3,8.6,8.9,6.7,7.4,5.7,7.2,9.6,5.1,4.6,3.4,3.7,4.1,4.4,3.1,3.8,4.9,5.8,7.7,11.2,10.4,10.9,7.4
27055,1462166,Norwich,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,12231,12461,13886,15682,16651,16059,17320,18187,17743,20157,19418,19670,20971,21633,21935,21989,21835,23234,23173,24611,24512,22751,22437,24525,22427,23387,24649,23121,26639,27490,29399,32476,35762,4,6.6,6.1,3.1,4,4.5,3.6,4.3,3.6,3.1,2.9,3.2,3.6,3.8,4.2,3.9,3.6,4,5,7.6,6.7,6.7,4.8
27060,1462176,Plymouth,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,9676,9586,10366,11909,12808,15249,14404,16152,17763,18459,20416,19682,19898,20124,21140,20941,21880,23066,22952,24450,24632,24183,24592,25689,26352,27820,28744,30750,31574,31875,33801,33604,31860,6.5,8,7.3,6.6,5.5,5,5.2,4.5,3.6,3.1,2.9,3.9,5.6,5.6,4.7,4.7,4.8,5.1,5.6,8.4,7.9,6.7,6.1
27065,1462177,Pomfret,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,11722,13485,14860,15690,16363,16758,18168,18672,19715,21482,22359,22966,23571,23945,25065,25000,26440,27360,27880,27863,29906,32047,33255,34461,34001,34715,35498,36274,38289,39359,40018,40277,41947,3.7,4.6,4.4,3.8,2.4,2.3,2.5,2.1,1.4,1.6,1.8,2,2.2,2.4,2,2.4,3,3.1,3.4,5.2,4.4,3.8,3.4
27070,1462183,Reading,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,8198,8665,9526,10059,11102,11279,12072,12989,13795,14735,15773,15335,16572,16705,17233,17127,17202,17537,18348,18943,19336,19233,19541,19315,20449,21587,23711,24821,25594,28120,27630,27448,27943,8.1,10.5,9,6.6,7.2,6.8,6.3,5.7,5,4.4,3,3,3.1,3.1,3.1,3,4.6,4.5,5.6,7.9,7.8,8.8,7
27075,1462188,Rochester,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,5585,9097,13096,17879,16158,15958,19886,19827,19068,18476,30654,31837,32792,28706,28841,14350,17644,16901,16642,16590,21625,18660,19290,18136,17918,19335,24892,22926,27464,27993,30450,27563,28383,2.9,3.1,7,5.8,5.6,3.9,3.8,2.8,2.1,1.1,3.2,3.2,3.6,2.1,2.1,3.5,4,4,3.4,5.8,5.3,4.2,3.3
27080,1462191,Royalton,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,11521,12505,13685,14658,14491,15254,15643,16101,16737,17577,17847,18501,19069,19276,19580,19673,20069,20306,21477,22153,23241,23876,24925,26810,28704,29601,30517,32129,33818,36053,37714,38562,39106,5.6,8.2,7.1,5.7,4,4,3.4,4.4,2.9,3.1,2.9,3,3.2,3.8,3.3,2.8,2.9,3.6,4.1,6.2,5.9,5.5,4.2
27085,1462204,Sharon,t,18920,19480,19760,20000,19800,20160,21400,22040,22360,22400,24760,25200,26760,27520,27920,26360,32400,34360,35320,35800,35880,40680,41880,42480,42680,20840,23360,27480,37400,44480,21920,24560,28880,39320,46760,23240,26040,30640,41720,49600,25400,28440,33480,45560,54200,25600,28680,33720,45880,54600,27440,30720,36160,49200,58560,31280,35040,41200,56080,66720,31360,31560,40960,51880,56960,7942,8346,9337,9857,10636,10500,12131,13235,14887,15702,16480,16633,16790,16369,17207,17468,17255,17919,19547,21056,22007,23691,23098,23829,24884,26386,29807,29346,30810,34975,34719,34410,33175,6.2,10.9,9,7.8,9.2,9.5,6.6,7.5,7.4,7.4,3.4,4,4.8,4.5,5.1,4.2,3.9,4.2,4.4,8.6,8.1,7.1,6.8
